file,sample,number_reads
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1106.F.fq.gz,COPE-1106,4058840
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1107.F.fq.gz,COPE-1107,2343416
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1108.F.fq.gz,COPE-1108,7083015
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1109.F.fq.gz,COPE-1109,232213
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1110.F.fq.gz,COPE-1110,3494238
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1111.F.fq.gz,COPE-1111,2492341
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1112.F.fq.gz,COPE-1112,1898497
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1113.F.fq.gz,COPE-1113,231968
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1114.F.fq.gz,COPE-1114,1590263
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1115.F.fq.gz,COPE-1115,5803770
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1116.F.fq.gz,COPE-1116,2750958
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1117.F.fq.gz,COPE-1117,2989225
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1118.F.fq.gz,COPE-1118,640178
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1119.F.fq.gz,COPE-1119,4607811
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1120.F.fq.gz,COPE-1120,355239
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1121.F.fq.gz,COPE-1121,5400936
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1122.F.fq.gz,COPE-1122,2410935
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1123.F.fq.gz,COPE-1123,612441
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1124.F.fq.gz,COPE-1124,524399
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1125.F.fq.gz,COPE-1125,2861545
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1126.F.fq.gz,COPE-1126,7275673
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1127.F.fq.gz,COPE-1127,797397
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1128.F.fq.gz,COPE-1128,5149866
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1129.F.fq.gz,COPE-1129,481598
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1130.F.fq.gz,COPE-1130,613707
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1131.F.fq.gz,COPE-1131,3162832
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1132.F.fq.gz,COPE-1132,1694858
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1133.F.fq.gz,COPE-1133,1635
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1134.F.fq.gz,COPE-1134,194186
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1135.F.fq.gz,COPE-1135,1991483
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1136.F.fq.gz,COPE-1136,4373527
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1137.F.fq.gz,COPE-1137,484723
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1138.F.fq.gz,COPE-1138,5786583
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1139.F.fq.gz,COPE-1139,2202257
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1140.F.fq.gz,COPE-1140,1725053
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1141.F.fq.gz,COPE-1141,1810963
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1142.F.fq.gz,COPE-1142,2927699
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1143.F.fq.gz,COPE-1143,1706194
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1144.F.fq.gz,COPE-1144,1368372
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1145.F.fq.gz,COPE-1145,2597416
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1146.F.fq.gz,COPE-1146,6292200
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1147.F.fq.gz,COPE-1147,37522
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1148.F.fq.gz,COPE-1148,1547571
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1149.F.fq.gz,COPE-1149,1375110
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1150.F.fq.gz,COPE-1150,505203
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1151.F.fq.gz,COPE-1151,212465
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1152.F.fq.gz,COPE-1152,3236370
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1153.F.fq.gz,COPE-1153,372922
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1154.F.fq.gz,COPE-1154,5215991
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1155.F.fq.gz,COPE-1155,1274962
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1156.F.fq.gz,COPE-1156,2935163
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1157.F.fq.gz,COPE-1157,982519
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1158.F.fq.gz,COPE-1158,45871
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1159.F.fq.gz,COPE-1159,4968653
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1160.F.fq.gz,COPE-1160,4683253
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1161.F.fq.gz,COPE-1161,6545634
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1162.F.fq.gz,COPE-1162,246320
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1163.F.fq.gz,COPE-1163,176033
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1164.F.fq.gz,COPE-1164,59198
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1165.F.fq.gz,COPE-1165,251092
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1166.F.fq.gz,COPE-1166,2100592
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1167.F.fq.gz,COPE-1167,5151979
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1168.F.fq.gz,COPE-1168,3009918
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1169.F.fq.gz,COPE-1169,7822409
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1170.F.fq.gz,COPE-1170,903023
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1171.F.fq.gz,COPE-1171,1868092
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1172.F.fq.gz,COPE-1172,3231259
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1173.F.fq.gz,COPE-1173,4548321
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1174.F.fq.gz,COPE-1174,3793852
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1175.F.fq.gz,COPE-1175,421449
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1176.F.fq.gz,COPE-1176,1112263
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1177.F.fq.gz,COPE-1177,581560
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1178.F.fq.gz,COPE-1178,7440275
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1179.F.fq.gz,COPE-1179,2622799
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1180.F.fq.gz,COPE-1180,536211
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1181.F.fq.gz,COPE-1181,63158
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1182.F.fq.gz,COPE-1182,677850
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1183.F.fq.gz,COPE-1183,1427183
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1184.F.fq.gz,COPE-1184,2869470
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1185.F.fq.gz,COPE-1185,4071265
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1186.F.fq.gz,COPE-1186,2955019
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1187.F.fq.gz,COPE-1187,256921
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1188.F.fq.gz,COPE-1188,8120815
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1189.F.fq.gz,COPE-1189,501089
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1190.F.fq.gz,COPE-1190,808293
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1191.F.fq.gz,COPE-1191,947387
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1192.F.fq.gz,COPE-1192,36321
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1193.F.fq.gz,COPE-1193,965968
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1194.F.fq.gz,COPE-1194,6573863
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1195.F.fq.gz,COPE-1195,469590
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1196.F.fq.gz,COPE-1196,3119672
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1197.F.fq.gz,COPE-1197,2613171
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1198.F.fq.gz,COPE-1198,430358
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1199.F.fq.gz,COPE-1199,5638386
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1200.F.fq.gz,COPE-1200,425479
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1201.F.fq.gz,COPE-1201,1344286
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1202.F.fq.gz,COPE-1202,1765429
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1203.F.fq.gz,COPE-1203,2690664
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1204.F.fq.gz,COPE-1204,201268
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1205.F.fq.gz,COPE-1205,1883911
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1206.F.fq.gz,COPE-1206,1662834
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1207.F.fq.gz,COPE-1207,4908207
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1208.F.fq.gz,COPE-1208,1672213
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1209.F.fq.gz,COPE-1209,1170807
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1210.F.fq.gz,COPE-1210,3473581
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1211.F.fq.gz,COPE-1211,5945419
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1212.F.fq.gz,COPE-1212,647104
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1213.F.fq.gz,COPE-1213,353285
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1214.F.fq.gz,COPE-1214,377675
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1215.F.fq.gz,COPE-1215,261381
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1216.F.fq.gz,COPE-1216,972417
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1217.F.fq.gz,COPE-1217,697158
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1218.F.fq.gz,COPE-1218,278498
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1219.F.fq.gz,COPE-1219,2085582
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1220.F.fq.gz,COPE-1220,210512
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1221.F.fq.gz,COPE-1221,3918028
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1222.F.fq.gz,COPE-1222,971621
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1223.F.fq.gz,COPE-1223,920983
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1224.F.fq.gz,COPE-1224,2168565
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1225.F.fq.gz,COPE-1225,666798
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1226.F.fq.gz,COPE-1226,3141431
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1227.F.fq.gz,COPE-1227,2421285
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1228.F.fq.gz,COPE-1228,484813
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1229.F.fq.gz,COPE-1229,33591726
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1230.F.fq.gz,COPE-1230,4228954
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1231.F.fq.gz,COPE-1231,7826612
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1232.F.fq.gz,COPE-1232,1724917
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1233.F.fq.gz,COPE-1233,2472025
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1234.F.fq.gz,COPE-1234,17564661
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1235.F.fq.gz,COPE-1235,1757102
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1236.F.fq.gz,COPE-1236,1022580
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1237.F.fq.gz,COPE-1237,1471831
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1238.F.fq.gz,COPE-1238,5671861
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1239.F.fq.gz,COPE-1239,26377
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1240.F.fq.gz,COPE-1240,1406216
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1241.F.fq.gz,COPE-1241,2995451
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1242.F.fq.gz,COPE-1242,224144
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1243.F.fq.gz,COPE-1243,2232382
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1244.F.fq.gz,COPE-1244,29845
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1245.F.fq.gz,COPE-1245,3758027
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1246.F.fq.gz,COPE-1246,887318
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1247.F.fq.gz,COPE-1247,19931
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1248.F.fq.gz,COPE-1248,2810587
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1249.F.fq.gz,COPE-1249,965287
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1250.F.fq.gz,COPE-1250,82522
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1251.F.fq.gz,COPE-1251,2662446
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1252.F.fq.gz,COPE-1252,2431100
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1253.F.fq.gz,COPE-1253,3361389
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1254.F.fq.gz,COPE-1254,2499124
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1255.F.fq.gz,COPE-1255,422342
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1256.F.fq.gz,COPE-1256,4783223
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1257.F.fq.gz,COPE-1257,1343191
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1258.F.fq.gz,COPE-1258,287720
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1259.F.fq.gz,COPE-1259,3356612
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1260.F.fq.gz,COPE-1260,299522
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1261.F.fq.gz,COPE-1261,8317800
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1262.F.fq.gz,COPE-1262,4969
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1263.F.fq.gz,COPE-1263,287256
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1264.F.fq.gz,COPE-1264,2118083
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1265.F.fq.gz,COPE-1265,821916
/work/hobi/jselwyn/Coryphopterus_RAD/NovaSeq/demultiplexed_seqs/COPE-1266.F.fq.gz,COPE-1266,846188
